song_id,song_name,song_songer,song_publishTime,sentiment,confidence,positive_prob,negative_prob
1363898268,Blessed (Prod. DJ Wes & Yung Moji),Croosh,1556899200000,1,0.885182,0.948332,0.051668
1447573437,Go Gettas,Killa Fonic,1589472000000,1,0.977832,0.990024,0.00997572
1444959593,Time Flies,Drake,1588262400000,1,0.951616,0.978227,0.0217729
1463346953,GREECE,DJ Khaled,1594828800000,1,0.984739,0.993133,0.00686746
1421429947,Still Be Friends,G-Eazy,1581004800000,1,0.968999,0.98605,0.0139505
1374329034,Hãy Trao Cho Anh,Son Tung,1561996800000,1,0.95306,0.978877,0.0211232
484730503,Plain Jane,A$AP Ferg,1488729600007,1,0.933422,0.97004,0.0299601
1389013281,Plain Jane (Freestyle),Ombre2Choc Nation,1568044800000,1,0.924302,0.965936,0.0340641
1438108287,Du Yueh-Sheng,DJ ÀNDÌ,1586141193542,-1,0.379118,0.279397,0.720603
1368712385,Haute,Tyga,1559836800000,1,0.987526,0.994387,0.00561329
26592444,Bounce,Mr. Criminal,1372694400000,1,0.969177,0.98613,0.0138701
1312062090,Only God Can Judge Me,Tupac,824140800007,1,0.975968,0.989186,0.0108142
526099067,Wassuh,AQVOL,1509552000000,1,0.970316,0.986642,0.0133578
1331880361,whoa (mind in awe),XXXTENTACION,1544112000000,1,0.453425,0.754041,0.245959
1404917665,功成名就,Credit,1574243410314,-1,0.551879,0.201654,0.798346
1487528112,经济舱 (Live),Kafe.Hu,1602777600000,1,0.568859,0.805987,0.194013
1432259316,山口组,EvilJoker,1584626307254,-1,0.952642,0.0213109,0.978689
1433537265,Cas,Cas14,1585037353919,0,0.246977,0.462349,0.537651
1296833312,想你想你想我,巴音汗,1532620800000,1,0.928361,0.967762,0.0322375
1462097900,Map,八口8uck,1594483200000,1,0.21663,0.647483,0.352517
1478384763,烈火战马+空城计+重庆魂 (Live),GAI周延,1599753600000,0,0.0761187,0.453806,0.546194
1472877241,嗨咯喂 (Live),李佳隆,1597939200000,-1,0.993078,0.0031148,0.996885
1321385074,AFK（feat.Buzzy）,法老,1540224000007,-1,0.723855,0.124265,0.875735
1295509131,David Loman（B$ remix）,MusicLoop扭蛋音乐,1532102400000,-1,0.570114,0.193449,0.806551
1434293617,Johnny Dang,八口8uck,1585497600000,1,0.275695,0.674063,0.325937
1408941727,Mr. Bentley,KnowKnow,1576080000000,1,0.991855,0.996335,0.00366526
1355292211,Ghost face,法老,1554026400000,0,0.530109,0.476505,0.523494
1460643095,给宋岳庭的信,AR（刘夫阳）,1594137600000,0,0.45551,0.472775,0.527225
505128973,無病呻吟,CITY Z,1505005846593,1,0.608948,0.824027,0.175973
503429405,多奇妙（REMIX so fresh）,何点儿suhe,1504343748450,-1,0.738535,0.117659,0.882341
1294899773,Lil Adi ,西奥Sio,1532707200007,1,0.129918,0.608463,0.391537
1442320451,小丑女,杨和苏KeyNG,1602691200000,1,0.352141,0.708463,0.291537
1296583188,星球坠落 (Live),艾热 AIR,1532707200007,1,0.568325,0.805746,0.194254
1314931825,凛冬将至(Winter Is Coming),畸形儿-DeformedBoi,1538524800000,0,0.393133,0.530343,0.469657
145223,Life's A Struggle,宋岳庭,1060185600000,-1,0.950424,0.0223092,0.977691
5251443,带着梦想飞,FatKan,1209484800000,1,0.179287,0.630679,0.369321
1384562517,红色,幼稚园杀手,1565950705864,1,0.810527,0.914737,0.0852628
135111,九局下半,MC Hotdog,1001865600000,-1,0.00932243,0.445805,0.554195
138922,真正 Hip-Hop,欧阳靖,1217952000000,-1,0.831169,0.075974,0.924026
1394155242,红色-山河版,法老,1570118400000,1,0.999899,0.999955,4.52604e-05
1306507665,再见Hip-Hop,张震岳,1536249600007,1,0.980981,0.991441,0.00855873
394685,亡命之徒,纵贯线,1252944000000,-1,0.789281,0.0948233,0.905177
358462,十年,黄金年代,1211212800000,1,0.63844,0.837298,0.162702
542906780,长河,大傻DamnShine,1520000228566,1,0.992115,0.996452,0.00354823
450350603,This is our generation,天府事变CDREV,1483200000000,1,0.848135,0.931661,0.0683395
465721397,亲密爱人2017（feat. 酷癌）,法老,1489476623215,1,0.785657,0.903546,0.0964541
1449873414,一丢丢（feat. 法老）,AR（刘夫阳）,1590076800000,1,0.641792,0.838807,0.161193
183315,凡人歌,幼稚园杀手,1278086400000,1,0.980358,0.991161,0.00883903
1377785184,斗地主,KEY.L刘聪,1563025630308,-1,0.950658,0.0222041,0.977796
414586428,神,陈冠希,1439568000007,-1,0.972904,0.0121931,0.987807
485508366,孤独症DEMO,功夫胖KungFuPen,1496344194342,-1,0.74718,0.113769,0.886231
417595727,末班车,黑羊,1466324387227,-1,0.953046,0.0211292,0.978871
135432,命运,MC仁,1264953600000,-1,0.997793,0.000993215,0.999007
26430728,HK Superstar,欧阳靖,1356969600000,0,0.163363,0.458168,0.541832
572099820,Rich Sex,Nicki Minaj,1543420800000,1,0.958442,0.981299,0.0187009
865999742,Fr Fr,Wiz Khalifa,1531411200000,1,0.965398,0.984429,0.0155711
1380238621,Hate Myself,NF,1564070400000,1,0.986453,0.993904,0.00609624
1334811366,a lot,21 Savage,1545609600000,1,0.986844,0.99408,0.00592007
33522575,Antidote,Travis Scott,1438041600000,1,0.911191,0.960036,0.0399639
533392794,Notice Me,Migos,1516896000000,1,0.978068,0.990131,0.00986937
1430591015,P2,Lil Uzi Vert,1584028800000,1,0.991937,0.996371,0.00362852
1421434285,Blueberry Faygo,Lil Mosey,1581004800000,1,0.950291,0.977631,0.0223688
489037214,Bank Account,21 Savage,1499356800000,1,0.972547,0.987646,0.0123539
465920154,XO TOUR Llif3,Lil Uzi Vert,1490284800000,1,0.977076,0.989684,0.010316
1385303248,Lightskin Lil Wayne,Tyga,1566489600000,1,0.955765,0.980094,0.0199057
516320081,Ric Flair Drip,Offset,1509408000000,1,0.963328,0.983498,0.0165024
1313326000,Let It Fly,Lil Wayne,1538064000000,1,0.981307,0.991588,0.00841177
545807814,Nowhere Fast (Extended Version),Eminem,1521216000007,1,0.953458,0.979056,0.0209439
549320263,Ride With Me,Thutmose,1522080000000,1,0.95624,0.980308,0.019692
428642132,outside,Travis Scott,1473955200007,1,0.964877,0.984194,0.0158056
475207448,I'm the One,Justin Bieber,1493308800007,1,0.973326,0.987997,0.0120034
545161841,Wish,Diplo,1521734400000,1,0.989736,0.995381,0.00461865
469065095,Hopeless Boy,King Lil G,1395676800007,1,0.9555,0.979975,0.0200252
19375552,Thugz Mansion,Tupac,1196697600000,1,0.884535,0.948041,0.0519592
1788440,Happy Home,Nujabes,1182528000007,1,0.976819,0.989569,0.0104315
19197283,My Block (Nitty Remix),Tupac,1038758400000,1,0.963209,0.983444,0.0165559
25677992,Wing$,Macklemore & Ryan Lewis,1349712000000,1,0.975811,0.989115,0.0108852
5052317,Lose Yourself,Eminem,1035820800000,1,0.985346,0.993406,0.00659422
17572558,Mockingbird,Eminem,1114358400000,1,0.97201,0.987405,0.0125953
2416737,I Need a Doctor,Skylar Grey,1296489600007,1,0.989069,0.995081,0.00491906
26430725,We Own It (Fast & Furious),2 Chainz,1368720000000,1,0.982807,0.992263,0.00773707
476598254,1-800-273-8255,Logic,1493913600007,1,0.973204,0.987942,0.012058
17572184,Forever,Eminem,1261065600000,1,0.969644,0.98634,0.0136601
30780506,Still Ballin vs Soldier (Henry Land Remix),Henry Land,1416499200000,1,0.941612,0.973726,0.0262744
32897025,Locked Away,R. City,1435536000000,1,0.97636,0.989362,0.0106381
29771201,Hold On Be Strong (Matoma Remix),The Notorious B.I.G.,1405526400007,1,0.967497,0.985374,0.0146262
26244634,Can't Hold Us,Macklemore,1366300800007,1,0.983866,0.99274,0.00726012
27906320,Bad Guy,Eminem,1383580800000,1,0.98539,0.993425,0.00657473
17572300,Soldier,Eminem,1022428800000,1,0.987933,0.99457,0.00543033
1297941,Beautiful,Eminem,1249920000000,1,0.978184,0.990183,0.00981714
1496602229,天性使燃,Higher Brothers,1606060800000,-1,0.0528085,0.426236,0.573764
1496237784,没取名的歌,Ty.,1605801600000,-1,0.731633,0.120765,0.879235
1363534571,Higher Brothers-Ding Mogu（Lopu$ remix）,Lopu$,1557129080168,1,0.854017,0.934308,0.0656925
1492886323,嘻哈帝国 (Empire),Higher Brothers,1604851200000,-1,0.329566,0.301695,0.698305
1492318658,将错就对,Matzka玛斯卡,1604505600000,-1,0.680623,0.14372,0.85628
1492700023,Red & Yellow Remix,KnowKnow,1604419200000,1,0.475456,0.763955,0.236045
1492074263,I'm 卖保险,KnowKnow,1604419200000,-1,0.056734,0.42447,0.57553
1491155857,Can’t believe,李尔新,1604073600000,1,0.744575,0.885059,0.114941
1491155895,麻利点,李尔新,1604073600000,1,0.177007,0.629653,0.370347
1491155869,Cn drill,李尔新,1604073600000,-1,0.00186523,0.449161,0.550839
1491156880,水浅王八多 (feat. YOUNG & 邓典果DDG),李尔新,1604073600000,-1,0.971807,0.0126869,0.987313
1491155864,假烟除外 (feat. Melo),李尔新,1604073600000,-1,0.74549,0.114529,0.885471
1491155833,Real money,李尔新,1604073600000,-1,0.0273299,0.437702,0.562298
1491155896,1031,李尔新,1604073600000,-1,0.997137,0.00128836,0.998712
1491155865,Rapper no vacation,李尔新,1604073600000,-1,0.410066,0.26547,0.73453
1491156882,魔力,李尔新,1604073600000,-1,0.411507,0.264822,0.735178
1491155897,看心情 (feat. Psy.P & Mengzi),李尔新,1604073600000,1,0.232466,0.65461,0.34539
1491155901,异地恋没得搞,李尔新,1604073600000,-1,0.973558,0.0118988,0.988101
1491156903,回家 (feat. 王以太),李尔新,1604073600000,1,0.478546,0.765346,0.234654
1340535891,Kill The Game,Round_2,1547785074460,0,0.74628,0.512686,0.487314
1416666371,Your Line,Dibyo,1581609600000,1,0.986618,0.993978,0.00602182
551339267,sexy as from before,scaredkrow,1508515200000,1,0.861115,0.937502,0.0624981
515816220,Who?,TSUKI,1459526400007,1,0.979427,0.990742,0.00925802
1492523045,Yummy,Justin Bieber,1604419200000,1,0.99091,0.995909,0.0040907
19153322,Ternera Podrida (Instrumental),SFDK,1164412800000,1,0.980317,0.991143,0.00885721
1460801818,Life's A Mess,Juice WRLD,1594310400000,1,0.980076,0.991034,0.00896557
1401831897,Flowers,iann dior,1573142400000,1,0.980031,0.991014,0.00898576
570325968,跟屁虫,小神仙Boogie,1527782400000,1,0.814135,0.916361,0.0836392
1384484687,real life (prod. nick mira),poorstacy,1555171200000,1,0.978502,0.990326,0.00967408
1385628511,call me (prod. nick mira),Lil Playah,1566230400000,1,0.996675,0.998504,0.00149611
454231654,cobain,Lil Peep,1600963200000,1,0.951095,0.977993,0.0220073
1470871725,Exhausted,Alonestar,1597161600000,1,0.980317,0.991143,0.00885721
1399517314,唱不下去,卫彬月,1574784000000,-1,0.6334,0.16497,0.83503
565419800,Don't Turn Around,卫彬月,1532620800007,-1,0.790744,0.0941654,0.905835
1383937363,江山美人,福克斯,1567180800000,1,0.956309,0.980339,0.019661
1350016586,宇宙飞行,卫彬月,1552654800000,1,0.721985,0.874893,0.125107
461859867,Bellyache,Billie Eilish,1487894400000,1,0.97074,0.986833,0.0131671
1488985590,科幻小说,法老,1603296000000,-1,0.967136,0.0147889,0.985211
1496793722,8 Figures,DaBaby,1605801600000,1,0.980317,0.991143,0.00885722
1496225913,Sleeping On The Floor,Future,1605196800000,1,0.990108,0.995549,0.00445126
1496226349,Tic Tac,Future,1605196800000,1,0.934793,0.970657,0.0293429
1495030916,That’s It,Future,1605196800000,1,0.967255,0.985265,0.0147351
1495030914,Real Baby Pluto,Future,1605196800000,1,0.971294,0.987082,0.0129176
1426872210,Commercial,Lil Baby,1582819200000,1,0.934165,0.970374,0.0296258
1430595634,Yessirskiii,Lil Uzi Vert,1584028800000,1,0.987796,0.994508,0.00549186
480097968,RAF,A$AP Mob,1495382400007,1,0.945386,0.975424,0.0245761
1355167631,Free Uzi,Lil Uzi Vert,1553702400000,1,0.488248,0.769712,0.230288
1428834846,POP,Lil Uzi Vert,1583424000000,1,0.987036,0.994166,0.00583371
1467335322,Patek,Future,1596038400000,1,0.916638,0.962487,0.0375127
1467335320,Over Your Head,Future,1596124800000,1,0.978754,0.990439,0.00956055
1430595641,Leaders (feat. NAV),Lil Uzi Vert,1584028800000,1,0.975336,0.988901,0.0110986
1489446414,Baby,Blueface,1602777600000,1,0.977184,0.989733,0.0102673
559647260,COOLEST MONKEY IN THE JUNGLE,Ski Mask the Slump God,1525968000007,1,0.982933,0.99232,0.00768036
1394954769,Bandit,Juice WRLD,1570118400000,1,0.975136,0.988811,0.0111888
1388960680,UP LIKE AN INSOMNIAC (Freestyle),XXXTENTACION,1567699200000,1,0.981279,0.991575,0.00842453
466343442,Portland,Drake,1489766400000,1,0.968776,0.985949,0.0140509
1457730993,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,1592928000000,1,0.970755,0.98684,0.0131603
145225,Daydream,宋岳庭,1060185600000,1,0.971286,0.987078,0.0129215
462565213,谢谢你,Mc光光,1488196892848,1,0.510479,0.779716,0.220284
440090070,自白书 僵尸 feat 梁老师T.$ong,梁老师Tsong,1452528000000,1,0.147068,0.616181,0.383819
36924430,光来之前,AM,1371571200007,-1,0.499489,0.22523,0.77477
501529541,嗯哼?,丸,1503662641199,-1,0.411232,0.264946,0.735054
862353241,战颂（Prod By 张杰峻）,浩宁-NotBe,1529712000000,1,0.0245057,0.561028,0.438972
551983101,21 (Prod. by DJ ÀNDÌ）,D4 Music,1523425891134,1,0.128516,0.607832,0.392168
516571913,寂寞先生REMIX（翻自 曹格） ,马英伦,1509549915198,-1,0.999006,0.000447282,0.999553
520173647,XA CITY,Dirty Twinz,1511273372223,-1,0.417843,0.26197,0.73803
534542490,奴隶,Jony J,1517932800007,-1,0.999316,0.000308038,0.999692
26524701,My Heart Will Go On,满舒克,1356969600004,1,0.609877,0.824445,0.175555
482056804,高，还没富，但帅,Ty.,1496474742431,1,0.998419,0.999288,0.00071154
485232943,个人简介,安全着陆,1497715200000,1,0.927376,0.967319,0.0326809
462769331,独行侠,YKEY,1488294183238,-1,0.372133,0.28254,0.71746
407444725,FIGHT FOR IT ft. 丁爽（Prod. by 大眼炮）[Clean Version],王天放FrankiD,1458745336853,-1,0.218759,0.351558,0.648441
61255,十年 Feature(Feat. SoftLipa.Jnco),AP满人,1281024000000,1,0.482125,0.766956,0.233044
574373010,Gold,Cokye,1529280000000,-1,0.769531,0.103711,0.896289
571464914,阳光沙滩Remix（Feat.NaCho）,宣宣XwX,1528214400000,-1,0.967281,0.0147236,0.985276
551130725,你晓得撒,Cokye,1523110733632,-1,0.995551,0.0020022,0.997998
18301711,6 'N the Mornin',Ice T,1211817600000,1,0.966278,0.984825,0.0151748
17703762,Rosa Parks,OutKast,906998400007,1,0.950548,0.977747,0.0222534
27222116,Keep Ya Head Up,Tupac,990460800007,1,0.981018,0.991458,0.00854193
17578670,Hip Hop Hooray (Re-Recorded),Naughty by Nature,1323705600000,1,0.987803,0.994511,0.00548855
27127535,Rapper's Delight [Full Length,The Sugarhill Gang,892396800007,1,0.987772,0.994497,0.00550269
23726281,Planet Rock,Afrika Bambaataa,1318780800007,1,0.984565,0.993054,0.00694558
19823147,Regulate,Warren G,770918400000,1,0.973239,0.987958,0.0120424
20714339,C.R.E.A.M.,Wu-Tang Clan,752774400007,1,0.946203,0.975792,0.0242085
16330624,Like It Like That,A Tribe Called Quest,1254096000000,1,0.928232,0.967704,0.0322957
21268933,N.Y. State of Mind,Nas,766713600000,1,0.974915,0.988712,0.0112885
21268934,Life's a *****,Nas,766713600000,1,0.966049,0.984722,0.0152779
5052247,The Message,Grandmaster Flash & the Furious Five,1034092800007,1,0.980523,0.991236,0.00876442
20189495,**** tha Police,N.W.A,586969200000,1,0.941998,0.973899,0.0261011
21252561,"Shook Ones, Pt. II",Mobb Deep,798739200000,1,0.961966,0.982885,0.0171153
17541737,My Melody,Eric B. & Rakim,552582000000,1,0.981157,0.991521,0.00847925
21799566,Juicy,The Notorious B.I.G.,779385600007,1,0.955343,0.979904,0.0200957
2113742,Life Goes On,Tupac,1007136000007,1,0.89818,0.954181,0.0458191
1448377162,Riot,Lil Skies,1589385600000,1,0.97918,0.990631,0.00936919
34532534,I Don’t Like,Chief Keef,1342627200007,1,0.847782,0.931502,0.0684981
1427574418,Havin My Way (feat. Lil Durk),Lil Skies,1583251200000,1,0.980102,0.991046,0.00895423
1441581262,闪电,mac ova seas,1587139200000,-1,0.701894,0.134148,0.865852
1459889156,For The Night,Pop Smoke,1593705600000,1,0.931209,0.969044,0.0309559
1441581259,莫斯科郊外的晚上,mac ova seas,1587139200000,-1,0.992819,0.00323151,0.996768
1489576698,白鲨freestyle,Spylent,1603520159207,-1,0.991553,0.00380105,0.996199
477442521,Illusion Freestyle,GALI,1494307912876,-1,0.995639,0.00196263,0.998037
574919869,IndiGO,JUSTHIS,1529769600000,1,0.947389,0.976325,0.0236748
1462875618,不怪她,HARIKIRI,1595952000000,0,0.922349,0.503883,0.496118
1394835390,滨崎步(Kid Cudi Freestyle),YOUNG13DBABY,1570032000000,1,0.262519,0.668134,0.331866
1466346969,闪电侠,Mc光光,1599494400000,-1,0.982488,0.00788048,0.992119
1462923102,午夜伤心电台,艾热 AIR,1594828800000,1,0.340535,0.703241,0.296759
1368707509,The Boys Are Back In Town,Yung Gravy,1559232000000,1,0.95359,0.979115,0.0208846
1396946038,狗怕黑（安，氧，爱，Prod.MaaBeatz）,深蓝儿童,1571068800000,1,0.228032,0.652614,0.347386
1413194311,TOP FLOOR,4D,1577808000000,-1,0.998287,0.000770914,0.999229
1469753476,Cypher,Nashtarr,1598457600000,1,0.980317,0.991143,0.00885721
1469753474,Ballin (feat. Marka),Nashtarr,1598457600000,1,0.980317,0.991143,0.00885721
1469750717,Burası Dünya (feat. Dilyarabi),Nashtarr,1598457600000,1,0.924809,0.966164,0.0338358
1398023393,Escalade (feat. Nasirdin),Nashtarr,1572278400000,1,0.933171,0.969927,0.0300731
1469753469,Gakil (feat. Zy.z-Zikriya),Nashtarr,1598457600000,1,0.873847,0.943231,0.0567687
1398022845,What U Kno (feat. Aplus & Lowkey),Nashtarr,1572278400000,1,0.980317,0.991143,0.00885721
1469753470,Bu Hayat (feat. Marka & Dt),Nashtarr,1598457600000,1,0.912334,0.96055,0.0394496
1469750718,Nede (feat. Dharni),Nashtarr,1598457600000,1,0.929274,0.968173,0.0318266
1469753466,Bilmaydu (feat. Delaqueen & Young Jericho),Nashtarr,1598457600000,1,0.980317,0.991143,0.00885721
1447093980,Gakil,ZY.Z-zikiriya,1589040000000,1,0.707431,0.868344,0.131656
1469753472,Yultuz Cholpan (feat. Delaqueen),Nashtarr,1598457600000,1,0.91973,0.963878,0.0361217
533657831,Walking In The Memories,ZBLUE,1512782664586,1,0.606413,0.822886,0.177114
533628069,Walking In The Memories,Young Nash ft Zblue . DaReal,1517021959724,1,0.940597,0.973269,0.0267314
528441925,Plan Yok,ZBLUE,1512782664586,1,0.986763,0.994043,0.00595678
534245661,California Love,Young Nash ft. ZBlue,1517294223482,1,0.996718,0.998523,0.00147704
522304384,Nede,"Young Nash ft Da Real , ZBlue",1512343672414,1,0.902656,0.956195,0.0438049
508055235,Yüz（Cover TI）,"Young Nash ft OG Nasi, Ace",1503979200000,1,0.205898,0.642654,0.357346
508051692,Superstar（Cover TI）,"Young Nash ft OG Nasi , Dani",1503979200000,1,0.317076,0.692684,0.307316
471568497,Escalade,Young Nash ft. Nasi,1495166400000,1,0.960999,0.982449,0.0175507
1398023397,Fall Back,Nashtarr,1572278400000,1,0.891849,0.951332,0.0486679
1369908740,Chosen 1,Polo G,1559836800000,1,0.962214,0.982997,0.0170034
565966097,World Rage,Lil Skies,1529596800000,1,0.834659,0.925596,0.0744035
1335791778,Christian Dior,kevin kazi,1545494400000,1,0.988738,0.994932,0.00506817
1401832504,Mailbox,Dawin,1575561600000,1,0.980928,0.991418,0.00858235
1334809687,all my friends,21 Savage,1545609600000,1,0.945602,0.975521,0.0244792
1362232777,Ruthless,Lil Tjay,1556812800000,1,0.947022,0.97616,0.0238399
542871130,Black,Buddy,1520611200007,1,0.979039,0.990568,0.00943226
1391371658,Stuck In A Dream,Lil Mosey,1568649600000,1,0.913054,0.960874,0.0391258
1464325108,Mood,24kGoldn,1595520000000,1,0.960253,0.982114,0.0178863
1317116094,Falling,Trevor Daniel,1539187200000,1,0.990159,0.995572,0.00442839
565258281,Travels,khai dreams,1526486400000,1,0.96777,0.985497,0.0145035
524152595,Rewards,Dawin,1510761600007,1,0.95792,0.981064,0.0189358
1307980965,Begging You,Russ,1536249600007,1,0.985021,0.993259,0.00674062
1448333843,My Way,praYeR,1590681600000,1,0.979631,0.990834,0.00916595
1443022666,Why You Mad?,Beau Young Prince,1587657600000,1,0.970343,0.986654,0.0133456
1419862186,Safe With Me,Eladio Carrion,1580400000000,1,0.959687,0.981859,0.018141
863489338,Chanel Love,Johnny Drama,1514822400007,1,0.901161,0.955522,0.0444776
1421423079,Static,Global Dan,1581264000000,1,0.980317,0.991143,0.00885721
1409275919,100k On A Coupe,Pop Smoke,1576166400000,1,0.99661,0.998475,0.00152539
1423015793,multiply,6obby,1581264000000,1,0.919291,0.963681,0.0363189
1468972695,Smile,Juice WRLD,1596729600000,1,0.988924,0.995016,0.00498443
1448424179,Solitaires,Future,1589644800000,1,0.964523,0.984035,0.0159646
1397282357,xadsleeves <3,Xadvoi,1570896000000,1,0.972199,0.98749,0.0125104
1415308162,FvckinのU (Prod.XC4),A1POISON!,1579190400000,-1,0.047547,0.428604,0.571396
1419659700,I Don't Even Like U,Lil Lotus,1582214400000,1,0.98719,0.994236,0.00576452
1436560736,Wonder Why,ALTIK,1585727723910,0,0.73766,0.486883,0.513117
1442552477,Avicii-Waiting For Love（AREZ remix）,AREZ,1587539550024,1,0.988312,0.99474,0.0052598
1408561039,never forget u 3 (999),unodavid,1575734400000,1,0.98196,0.991882,0.00811801
1490589669,モザイク,明日花キララ,1605024000000,-1,0.0352697,0.434129,0.565871
1481094284,,SKY-HI,1600790400000,-1,0.725584,0.123487,0.876513
1462821651,Sky's The Limit,SKY-HI,1594915200000,-1,0.976079,0.0107644,0.989236
1473842556,Shiawase,SKY-HI,1600790400000,-1,0.837588,0.0730853,0.926915
1426122870,Insomnia,Hideyoshi,1579190400000,-1,0.875798,0.055891,0.944109
1433524010,coexist,Hideyoshi,1575561600000,-1,0.065874,0.420357,0.579643
1375307458,HOT TEA,MIYACHI,1562083200000,1,0.980317,0.991143,0.00885721
1325698268,KILL IT EYDEY,MIYACHI,1508860800000,-1,0.151412,0.381865,0.618135
547685638,24,DJ RYOW,1521561600007,1,0.166685,0.625008,0.374992
1375310059,WAKARIMASEN,MIYACHI,1562083200000,1,0.492754,0.771739,0.228261
1410653107,中野ブロードウェイ,Gokou Kuyt,1565280000000,-1,0.445475,0.249536,0.750464
1390270692,セミがうるさいな,Gokou Kuyt,1567958400000,-1,0.964181,0.0161187,0.983881
1386852181,水族館で魚みてろ,Gokou Kuyt,1559318400000,-1,0.999459,0.000243264,0.999757
1367973926,旅のしおり,魂音泉,1556985600000,-1,0.437193,0.253263,0.746737
1393572124,ヒプノシスマイク -Division Rap Battle- ＋,Division All Stars,1569513600000,1,0.737402,0.881831,0.118169
1463362039,Survival of the Illest,ヒプノシスマイク -A.R.B-,1594915200000,-1,0.80526,0.0876331,0.912367
409302287,Ronin of the crypt,Shinigami,1454169600007,1,0.980317,0.991143,0.00885721
1378968106,このまま2人 feat. YUNGYU (Prod. K BoW),ONJUICY,1564070400000,-1,0.756669,0.109499,0.890501
399254,イナヅマ侍,遊助,1320768000000,0,0.168773,0.541561,0.458439
1338947261,ジェンダーレスダンス (feat. AO),AO,1546099200000,0,0.667983,0.483399,0.516601
1457069087,1SHOT CYPHER 2020,Cee,1593100800000,-1,0.389129,0.274892,0.725108
1319854361,押韵歌,AR（刘夫阳）,1547136000000,-1,0.27303,0.327136,0.672864
523249337,独行侠,法老,1513094400007,-1,0.990741,0.00416662,0.995833
1488990355,夕子,法老,1603296000000,1,0.984614,0.993076,0.00692365
1488990358,终极斗士REMIX,法老,1603296000000,-1,0.996871,0.00140792,0.998592
1488990359,My idol,法老,1603296000000,1,0.991331,0.996099,0.0039009
1452441327,小人物,幼稚园杀手,1591113600000,-1,0.667344,0.149695,0.850305
1452441322,归人,幼稚园杀手,1591113600000,0,0.804385,0.509781,0.490219
1365879188,孤独症患者,幼稚园杀手,1558066208972,1,0.101675,0.595754,0.404246
512357642,Logic - Dear god (remix）,法老,1507718061698,-1,0.863661,0.0613526,0.938647
1355292196,Cheeseburger,法老,1554026400000,0,0.583079,0.520846,0.479154
540674544,如果死亡将要来临,法老,1519372227009,-1,0.996728,0.00147251,0.998527
1336864426,IP man (feat.Dax),法老,1540224000000,0,0.473412,0.526329,0.473671
1405888467,如果我不说唱,未来星B3Rich,1574697600000,-1,0.843685,0.0703416,0.929658
1405135261,没钥匙的锁,KEY.L刘聪,1602259200000,-1,0.961412,0.0173645,0.982635
1387629743,Woken Day,活死人,1567180800000,1,0.721081,0.874486,0.125514
1378479700,飞蛾扑火,法老,1567180800000,-1,0.905995,0.0423022,0.957698
571832692,暴雨,Haiwee,1528329600000,1,0.127448,0.607352,0.392648
1493062727,"Krabby Step (Music From ""Sponge On The Run"" Movie)",Swae Lee,1604592000000,1,0.987141,0.994213,0.00578668
1492792890,Mood (Remix),24kGoldn,1604592000000,1,0.925317,0.966392,0.0336075
1346242725,"I'm Good Luv, Enjoy.",Aaron May,1550678400000,1,0.976289,0.98933,0.01067
1301823642,RATCHET SATURN GIRL,Aminé,1534262400000,1,0.972719,0.987723,0.0122765
567101163,Praise The Lord (Da Shine),A$AP Rocky,1527177600000,1,0.926693,0.967012,0.0329881
1334329149,Swervin,A Boogie Wit da Hoodie,1545321600000,1,0.978857,0.990486,0.00951442
484730421,I2i,Bones,1497542400000,1,0.96169,0.98276,0.0172396
1382900620,Soul Searching,Bazzi,1565280000000,1,0.986348,0.993856,0.00614352
1474824926,Kobe,Dame D.O.L.L.A.,1599753600000,1,0.976244,0.98931,0.0106902
1441183869,ROCKSTAR,DaBaby,1587052800000,1,0.978369,0.990266,0.00973382
1463346950,POPSTAR,DJ Khaled,1594915200000,1,0.967426,0.985342,0.0146584
1377304534,Wiggle It,French Montana,1562947200000,1,0.951857,0.978336,0.0216643
1381025368,Pill Pxpper,Gxx,1565280000000,1,0.984401,0.99298,0.00701963
476323573,Meta,graves,1510876800000,1,0.978523,0.990335,0.00966469
19892632,Ooh Ahh (My Life Be Like) (feat. Toby Mac),Grits,1028592000000,1,0.94526,0.975367,0.024633
525278462,Saint,Huncho Jack,1513814400000,1,0.994195,0.997388,0.00261241
1468248011,Daylight,Joji,1596729600000,1,0.979182,0.990632,0.00936794
1313157828,Neighbor,Juicy J,1537891200007,1,0.987893,0.994552,0.0054483
1447521944,RAW,99 God,1589688000000,1,0.964419,0.983989,0.0160114
1379882113,I LOVE CRACKHEADS,BIG SKIDMARK,1527955200000,1,0.974424,0.988491,0.0115091
1461284080,On My Shit (Freestyle),Snow tha Product,1594051200000,1,0.961766,0.982795,0.0172052
1389015617,Take What You Want,Post Malone,1567699200000,1,0.968259,0.985717,0.0142835
1367289588,The London,Young Thug,1558540800000,1,0.983643,0.992639,0.00736086
1455101010,GALA,99 God,1592712000000,1,0.930101,0.968545,0.0314546
1357775302,UFO,99 God,1554858864448,1,0.724075,0.875834,0.124166
1352113745,My Last Words,Dax,1554393600000,1,0.866993,0.940147,0.0598531
1336871353,Da Huncho Show,Huncho,1538755200007,1,0.901848,0.955832,0.0441683
574648365,GHOST,Jaden,1529596800007,1,0.952579,0.97866,0.0213396
