song_id,song_name,song_url,song_lyric,song_songer,song_fee,song_album,song_publishTime,song_company,song_popularity,song_duration,song_score
19762456,Wake Up,https://music.163.com/song?id=19762456,"
Wake up, wake up, I don't wanna wake up, wake up.
Wake up, wake up, I don't wanna wake up, wake up.

Get on straight never switch lane
on my job every day 'cause it's hard not to see
I came up in a big way
and I hardly ever sleep well it's like a dream
I don't wanna wake up from, don't wanna wake up
I don't wanna wake up from, wake up from
I don't wanna wake up from

Ohh, long days, But I know hard work pays
so all the money getting long to
And the kush smell strong too,
that's that good any chick with me need a bong too
one thing I know is go hard young
make fake ****** know this
blowing money 'cause you die if you don't live
that's how you know I was fly when I wrote this
first class tax
or maybe I'm the first 'cause it's my first class swag
used to say that I was trippin'
so a ***** bought expensive ass bags

Get on straight never switch lane
on my job every day 'cause it's hard not to see
I came up in a big way
and I hardly ever sleep well it's like a dream
I don't wanna wake up from, don't wanna wake up
I don't wanna wake up from, wake up from
I don't wanna wake up from

Go hard young, go hard
let you in the game better play your part
Go hard young, go hard
and if you win the game as well place smart
'Cause I've Seen ****** Fall Like Paper,
Get Money Friends Turn Haters
Get Money Major League Turn Major,
 Get Money White People Turn Neighbors
Meet A Girl Teach Her How To Roll Papers,
six months three whips all player
run my town like the mayor
I run my town ***** I'm like the mayor
Get on straight never switch lane
on my job every day 'cause it's hard not to see
I came up in a big way
and I hardly ever sleep well it's like a dream
I don't wanna wake up from, don't wanna wake up
I don't wanna wake up from, wake up from
I don't wanna wake up from

I can take you up higher than you ever know
let you dance what you want
Hit it once an you won't let go, hell no
let you lean back inhale smoke

Get on straight never switch lane
on my job every day 'cause it's hard not to see
I came up in a big way
and I hardly ever sleep well it's like a dream

",Wiz Khalifa,8,Rolling Papers,1324396800000,Rostrum/Atlantic,75.0,226000,75
2003793,5 O'Clock,https://music.163.com/song?id=2003793,"It's 5 o' clock in the morning
Conversation got boring

You said you'd go into bed soon
So I snuck off to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleepin and I was hoping…

It's 5 o'clock in the morning, and I want ya
And you want me, don't ya?
I can see it
Cause you've been waiting on me since
I said that I was hittin' the club
Something coming up on me
And I know you be getting so horny
Cause you be sending me texts
Like boy just get your ass up in that car
And come get all of this love

You ain't got to remind me
She already said if I don't come home on time
She might go crazy
And she'll be waiting on me naked
With one of my chains on
She might come and find me
And then ask me kindly

Do I want her to go crazy?
We do this every night
And then we always wake up singing the same song

It's 5 o' clock in the morning
Conversation got boring

You said you'd go into bed soon
So I snuck off to your bedroom
And I thought I'd just wait there

Until I heard you come up the stairs
And I pretended I was sleepin

And I was hoping you creep would in

It's 5 o' clock in the morning
Conversation got boring
You said you'd go into bed soon
So I snuck up to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleepin
And I was hoping you would creep in

It's 5 o'clock in the morning
And you calling
And these females got me stalling
I can hear your voice in my head like
What is he doing? oh what is he doing?
Cause I keep checking my cell phone
And these missed calls
You texting me like I'mma kill y'all
If you don't get your ass up out of that club
And you do know what time it is
It's 5 o'clock in the morning
On my bed, girl
And this Nuvo got me trippin
And I know that you mad, girl
But you ain't got to worry about nothing
Girl I got you, girl I got you
She might come and find me, and then ask me kindly
Do I want her to go crazy
We do this every night and then
We always wake up singing the same song

It's 5 o' clock in the morning
Conversation got boring
You said you'd go into bed soon
So I snuck off to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleepin

And I was hoping you would creep in
It's 5 o' clock in the morning
Conversation got boring
You said you'd go into bed soon

So I snuck off to your bedroom

And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleepin
And I was hoping you would creep in
It's 5 o' clock in the morning

You ain't got nothing on
But the t-shirt that I left over your house
The last time I came and put it on ya
Too many thirsty girls up in this club for me to
Leave here with one of them
That's why I call her
And you'll be right at home waiting for me
Iphone plugged in the wall, just waiting for me

Yeah so by the time I'm at your crib..
It's 5′o Clock in the morning
And you yawning, but I've been drinking
all night and I feel like performing
With you in the bedroom
Flooring to the dresser
Dont want nothing less cause I'm sure you're the best
You're the one, So I let you
Thats how you show me love
And when we finish you like
damn, babe you woke me up
I like you way you put it down likes its for both of us
The sun aint the only thing thats coming up

It's 5 o' clock in the morning
Conversation got boring
You said you'd go into bed soon
So I snuck off to your bedroom
And I thought I'd just wait there
Until I heard you come up the stairs
And I pretended I was sleepin
And I was hoping you would creep in
It's 5 o' clock in the morning

",Lily Allen,8,5 O'Clock,1316966400007,JIVE Records,90.0,281000,90
1370186459,Death Note,https://music.163.com/song?id=1370186459,"I got demons in my brain
They want me to let it go
They want me to let it go
Bust down glass all in the Patek
They just tryna kill me 'cause I have it
Demons in my brain, and they wanna go
If I say I love you that's on my soul
Ayy, ayy, I got demons in my brain
They want me to let it go
Shorty tell me I'm the same
'Cause I'm ******* all these hoes
And we been through the rain
We can make it through the snow
Heard them ****** throwing shade
**** ‘em all 'cause they broke
That's right
I signed my death note, what's hope
Wrapped around my neck, a rope
I don't got time for lies and jokes
You gon' make me go Incredible Hulk
She **** with me, she don't **** with you, yea, woah
Iced out my heart, now it's bullet proof, uh
I took my shot, gotta tell the truth, woah
I'm kind of psycho, keep it real with you, uh
Stackin' bands, used to have no food, uh
Went through the pain, now I'm lettin' loose
Mixed hoes, white and black, like a beetle soup, ayy
I mean beetle juice, s**t
Gnarcotic gang
Misfit kids who **** up s**t, get ****** up quick
I know the feeling, you're knowing your vision,
But no one listens
This is just so sickening
**** that big guap by the billion
I **** your mistress, uh
I got demons in my brain
They want me to let it go
Shorty tell me I'm the same
'Cause I'm ******* all these hoes
And we been through the rain
We can make it through the snow
Heard them ****** throwing shade
**** 'em all 'cause they broke
That's right
I signed my death note (What's hope)
Wrapped around my neck (A rope)
I don't got time for lies and jokes
You gon' make me go Incredible Hulk
Shawty, where your mind at?
If I asked you to kick it then would you slide back?
To my crib I been going through a lot alone (Uh-huh)
I need somebody to kick it with when I'm at home
I'm head-strong,
But my spirit got a hole in it (Got a hole in it)
I been open and hoping that you can come fill it (Hmm)
That's how I'm feeling really,
I ain't ever wanna have to ask for help
Put pride to the side, I need it, alright?
Slide tonight
I got demons in my brain
They want me to let it go
Shorty tell me I'm the same
'Cause I'm ******* all these hoes
And we been through the rain
We can make it through the snow
Heard them ****** throwing shade
**** ‘em all 'cause they broke
That's right
I signed my death note (What's hope)
Wrapped around my neck (A rope)
I don't got time for lies and jokes
You gon' make me go Incredible Hulk
Bust down glass all in the Patek
They just tryna kill me 'cause I have it
Demons in my brain, and they wanna go
If I say I love you that's on my soul


",GNAR,8,Death Note,1559836800000,环球唱片,95.0,167549,95
1437204419,Toosie Slide,https://music.163.com/song?id=1437204419,"Black leather glove, no sequins
Buckles on the jacket, it's Alyx sh!t
Nike crossbody, got a piece in it
Got a dance, but it's really on some street sh!t
I'ma show you how to get it
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin', either way, we 'bout to slide, ayy
Can't let this one slide, ayy
Don't you wanna dance with me?
No? I could dance like Michael Jackson
I could give you thug passion
It's a Thriller in the trap where we from
Baby, don't you wanna dance with me?
No? I could dance like Michael Jackson
I could give you satisfaction
And you know we out here everyday with it
I'ma show you how to get it
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin', either way, we 'bout to slide, ayy
Can't let this one slide, ayy (Who's Bad?)
Two thousand shorties wanna tie the knot, ayy, yeah
Two hundred shooters on my brother's block, woah, yeah
Petal off the rose like I love her not, maybe not
I don't know what's wrong with me, I can't stop, woah, yeah
Won't stop, woah, yeah, never stop
Got so many opps, I be mistakin' opps for other opps
Got so many people that I love out of troubled spots
Other than the family I got, it's either you or me
That's just how I think, it's either you or me
This life got too deep for you, baby
Two or three of us about to creep where they stayin
Black leather glove, no sequins
Buckles on the jacket, it's Alyx sh!t
Nike crossbody, got a piece in it
Got a dance, but it's really on some street sh!t
I'ma show you how to get it
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin', either way, we 'bout to slide, ayy
Can't let this one slide, ayy (Who's Bad?)
Toosie slide, then I hit it double time
Then I hit a spin 'cause we spun their block a couple times
If it's not the right time, there'll always be another time
I'm not even trippin', we'll just see 'em in the summertime, woah, yeah
Can't describe the pressure I be puttin' on myself, yeah
Really, I just can't afford to lose nobody else, yeah
If they movin' shaky, we'll just do this sh!t ourselves, woah
If I'm movin' shaky, Chubbs'll do this sh!t himself, yeah
Solo n!ggas, only YOLO, for real
Heard a lot about ya but we don't know, for real
Next time guarantee the truth'll get revealed
Black leather gloves, no sequins (Yeah)
Buckles on the jacket, it's Alyx sh!t
Nike crossbody, got a piece in it
Got a dance, but it's really on some street sh!t
I'ma show you how
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin', either way we 'bout to slide, ayy
Can't let this one slide, ayy
Don't you wanna dance with me?
No? I could dance like Michael Jackson (Jackson)
I could give you thug passion (Passion)
It's a Thriller in the trap where we from
Baby, don't you wanna dance with me?
No? I could dance like Michael Jackson (Jackson)
I could give you satisfaction ('Faction)
And you know we out here everyday with it
I'ma show you how to get it
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin', either way we 'bout to slide
(Who's Bad?)


",Drake,8,Toosie Slide,1585843200000,环球唱片,100.0,247092,100
426026646,Work (Derra Flip),https://music.163.com/song?id=426026646,"You need to get done, done, done, done at work, come over
We just need to slow the motion
Don't give that away to no one
Long distance, I need you
When I see potential I just gotta see it through
If you had a twin, I would still choose you
I don't wanna rush into it, if it's too soon
But I know you need to get done, done, done, done
If you come over
Sorry if I'm way less friendly
I got ****** tryna end me, oh
I spilled all my emotions tonight, I’m sorry
Rollin', rollin', rollin', rollin', rollin'
How many more shots until you're rollin'?
We just need a face to face
You could pick the time and the place
You spent some time away
Now you need to forward and give me all the...
Work, work, work, work, work, work
He said me haffi
Work, work, work, work, work, work
He se me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn
What can I say?
Please recognize I'm tryin', babe
I have to
Work, work, work, work, work, work
He say me have to
Work, work, work, work, work, work
He se me do mi
Dirt, dirt, dirt, dirt, dirt, dirt!
So me put in
Work, work, work, work, work, work
When you ah guh
Learn, learn, learn, learn, learn
Before the tables turn turn turn turn turn turn
Dry me I desert him
No time to have you lurking
Him ah go act like he don't like it
You know I dealt with you the nicest
Nobody touch me in the righteous
Nobody text me in a crisis
I believed all of your dreams are fruition
You took my heart and my keys and my vision
You took my heart on my sleeve for decoration
You mistaken my love I brought for you for foundation
All that I wanted from you was to give me
Something that I never had
Something that you've never seen
Something that you've never been
But I wake up and act like nothing's wrong
Just get ready for
Work, work, work, work, work, work
He say me have to
Work, work, work, work, work, work
He see me do me
Dirt, dirt, dirt, dirt, dirt, dirt
So me put in
Work, work, work, work, work, work
When you all gon'
You need to get done, done, done, done at work, come over
We just need to slow the motion
Don't give that away to no one

",Derra,0,Work (Derra Flip),1463846400007,独立发行,100.0,196832,100
1490802900,Don't Change You,https://music.163.com/song?id=1490802900," Something 'bout the way you move
 I can't keep my eyes off you , yeah
 Something 'bout the things you do
 
 I love you just the way you are
 And I don't really, don't really see your flaws
 Baby, you're a work of art
 And you don't even know you are
 Whatever you do
 Don't change what you do (Don't change you)
 It's all about you (Don't)
 Whatever you do, whatever you do, don't change you (Don't change you)
 No matter how they try to flip the script on you
 Stay exactly the way you are, don't change you (Don't change you)
 And even when the reverend Jackson judgеs you (Don't)
 Whatever you do, whatevеr you do, don't change you (Don't change you)
 Okay, never breakin' down always gon' hang around
 When I'm at work, you the one I'm thinkin' 'bout
 Think he got one better, tell him, ""Bring her out""
 Tongue out, show 'em what that middle finger 'bout
  hit a high note just like 
 If they ever doubted, turn them to believers
 Got them bringing out awards for our year achievements
 Seen the number one spot, you wanted to be it
 I could keep a secret, we don't gotta tell
 Always need you with me, never by myself
 You ain't got the shop around, leave 'em on the shelf
 You the only one, I don't need nobody else
 This ain't game 'cause you heard that before
 If they playin', we gon' even the score
 When they walk past, they can hear us through the door
 We make it hard to ignore (Hahaha)
 Whatever you do
 (Uh, and Imma keep doing me)
 Don't change what you do
 (As long as you do me too, hahaha, okay)
 It's all about you
 (And honestly, I'm so into you that I would quit what I'm doing to do you too)
 Whatever you do, whatever you do, don't change you (Don't change you)

",Rock Mafia,8,Don't Change You,1603987200000,华纳音乐,85.0,134948,85
1492222693,Where I'm From (feat. Wiz Khalifa),https://music.163.com/song?id=1492222693," I'm not forgettin' where I'm comin' from
 But I won't forget where I'm goin'
 I've worked too hard for me to not go on
 You don't know what it's like where I'm from
 (Pssh, huh, oh man)
 Oh man
 Used to be the young one, now I turned to a grown man
 Always gotta put on for my soldiers, fallen
 Gotta run to it when I hear that money callin' (Brr)
 Stand up
 Can't feel low, ain't scared 'bout shit no more, gotta man up
 It ain't about you at the end of the day, you got things you gotta handle
 When they ask me why I go so hard, I blame that on where I came from
 Pittsburgh, when it come to niggas I'm the realest version
 Smoke good, man it's KK, you should see in person
 Niggas hate when you come up, and this shit disturbin'
 So much in my bank account, made a nigga nervous
 Like, ""What I'm gon' do with all that?""
 Go hard and never fall back, tryna maintain
 Focused on havin' good habits, if it work once, do the same thing
 Pave the way for the people comin' up after me, to take the same lane
 Been the same way since I came in the game, ain't a nigga ain't changed, man
 I'm not forgettin' where I'm comin' from
 But I won't forget where I'm goin'
 I've worked too hard for me to not go on
 You don't know what it's like where I'm from
 Oh, oh, ooh woah, oh
 You know I didn't alone
 Oh, oh, ooh woah, oh
 Before you're right you gotta do it wrong
 I, I, I, I
 I made a habit out of seein' goals and passing 'em
 Don't change up or get distracted, I got
 Friends back from the get go
 Some I had to let go
 If they still with me they know that I got
 Your back, no matter where, no matter when
 If He takes, I'll take of your family 'til the end
 So you'll know I was a real one when you see my face again
 But for now, a toast to all the things we ever dreamt
 Come a long way, since the pence street gates
 Workin' long days, long nights
 Wasn't always happy, fun and ball games
 But we made it one hell of a ride
 I'm not forgettin' where I'm comin' from
 But I won't forget where I'm goin'
 I've worked too hard for me to not go on
 You don't know what it's like where I'm from
 Oh, oh, ooh woah, oh
 You know I didn't alone
 Oh, oh, ooh woah, oh
 Before you're right you gotta do it wrong
 Oh, oh, ooh woah, oh
 You know I didn't alone
 Oh, oh, ooh woah, oh
 Before you're right you gotta do it wrong
 Oh, oh, oh, oh, oh, ooh, a

",Lukas Graham,8,Where I'm From (feat. Wiz Khalifa),1604505600000,华纳音乐,95.0,197198,95
1479957770,The Thrill,https://music.163.com/song?id=1479957770," Searching for the thrill of it, thrill of it
 Say that it's love, but to me it's looking counterfeit
 I get done with one, and move right on to another b!tch

 Yeah, college educated, she graduated
 Any bill she can't front, her parents paid it
 The show was far, you the only one with a car
 And your girlfriends, but being that she's a big fan, of course she made it
 Most girls wanna hide the fact that the thrill, they chase it
 But you, just wanna get drunk tonight and f!ck someone famous
 So I just name a time and a place and your game for it
 Value player, hotel room, meet you there

 Walking on a dream
 How can I explain
 Talking to myself (Just travelin' the world)
 Will I see again (Tryin' different drugs and girls)

 We are always running for the thrill of it, thrill of it
 Always pushing up the hill searching for the thrill of it
 On and on and on we are calling out and out again
 Never looking down, I'm just in awe of what's in front of me

 And I'm addicted to champagne
 F!ck the room, we buy the whole wing
 B!tches I Taylor Gang that
 They just wanna know where the planes at

 Wake up drunk, go to sleep f!cked up
 We both amazed at what we just done
 Mixing drinks, knowing we'll regret this
 Ain't been asleep yet, room service bringing us breakfast
 All this money, darling, what else is left to do
 But smoke and enjoy my presidential view
 Got a swimming pool in my living room
 On stage, interviews, tons of sour, let's consume

 We are always running for the thrill of it, thrill of it
 Always pushing up the hill searching for the thrill of it
 On and on and on we are calling out and out again
 Never looking down, I'm just in awe of what's in front of me

 And I'm addicted to champagne
 F!ck the room, we buy the hallway
 B!tches I Taylor Gang that
 They just wanna know where the planes at

 And I'm addicted to champagne
 F!ck the room, we buy the hallway
 B!tches I Taylor Gang that
 They just wanna know where the planes at

 Yeah, that's what it is
 Until I drop the next one

 And I'm addicted to champagne
 F!ck the room, we buy the hallway
 B!tches I Taylor Gang that
 They just wanna know where the planes at

 And I'm addicted to champagne
 F!ck the room, we buy the hallway
 B!tches I Taylor Gang that
 They just wanna know where the planes at

 Catch me I'm falling down
 Catch me I'm falling down

",Wiz Khalifa,8,The Thrill,1605024000000,Rostrum Records,85.0,234333,85
1419169283,Diva,https://music.163.com/song?id=1419169283,"That lil' ***** a diva, ****in' leave her
My life is a movie directed by Tarantino
Shawty is a dancer, I'm not talking Billie Jean, ho
Woah, ****, we know, I swear, I hate these ****
We know shawty is a eater
We know why she wanna see us
We know that she wanna be us
Woah, ****, we know, I swear, I hate these ****
You know (You know), we know (We know)
Sike, you don't know (You don't)
Keep it on the low-low (Yeah)
Told a nigga, ""Lay low"" (""Lay low"")
7 digits on the payroll (7 on the pay roll)
Speakin' Guapenese to Guapo (Guap)
Skrrt off Tahoe with the tint though (Top, top)
I don’t want no friends, though (At all)
I don’t trust many men (Many men)
And I got a small circle
It’s me and many bands
I got a pack and I did it again
I ain't gon' lie, I ain’t go to France
Yeah, nigga been busy, I didn't get a chance (Chance)
Glizzy finna hit him, make a nigga dance (Dance)
And shawty, she a diva, she a diva (Diva)
Got stripes like a cheetah, like art, Mona Lisa
And we shootin' a movie, that's my life like a teacher
Never lie, don’t mean to preach her
They talk, don't believe them
That lil' ***** a diva, ****in' leave her
My life is a movie directed by Tarantino
Shawty is a dancer, I'm not talking Billie Jean, ho
Woah, ****, we know, I swear, I hate these ****
We know shawty is a eater
We know why she wanna see us
We know that she wanna be us
Woah, ****, we know, I swear, I hate these ****
Big choppas goin' crazy
Gettin' money, but it don't faze me
And I get your *****, it don't faze me
She been a dub lately
**** changed, but it ain't change me
I show up to the show and they pay me
Gettin' drip, I might skrrt to the Macy's
Countin' records, a nigga get lazy
""Band man, band man"", yeah, that's what they call me
23 should be all on my back the way I be ballin'
All these signs on me, well nigga I ain't want it
Lowkey, yeah, I want it
Your *****, yeah, she want it
That lil' ***** a diva, ****in' leave her
My life is a movie directed by Tarantino
Shawty is a dancer, I'm not talking Billie Jean, ho
Woah, ****, we know, I swear, I hate these ****
We know shawty is a eater
We know why she wanna see us
We know that she wanna be us
Woah, ****, we know, I swear, I hate these ****

",The Kid LAROI,8,Diva,1580400000000,索尼音乐,100.0,172068,100
1480303099,Back It Up,https://music.163.com/song?id=1480303099," Back it up and work it
 Tell me, tell me, what's the verdict?
 Baby, just back it up and—
 Pull up and work it
 Move around now
 Nigga, 'round now
 Bad ho go
 Oh, you perfect, oh, now you nervous
 Me, you on this side, we versin'
 Tryna win, I'm determined
 Thought you was on my mind, I was certain
 Hit me up, baby, tell me, what's the verdict?
 You on my page, why you steady lurkin'?
 Baby, just back it up and work it
 Back it up and work it
 Baby, just back it up and work it
 Back it up and work it
 Baby, just back it up and work it, yeah
 Been hurt, can't hurt me
 Feelin' lonely, was feelin' deserted
 I don't wanna catch no feelin's
 Baby, back it up and work it
 Back it up and work it
 Back it up and work it
 Back it up and work it
 Baby, just back it up and work it
 As long as you love me
 I don't know how you can't trust me
 If you **** with the angels, you lucky
 Are you dumb? I'm thinkin' you must be
 Obstacles, runnin' 'round dodgin' these obstacles
 Because I know that I got a lot to lose
 Don't care for her, just tell the truth
 I promise, I won't be mad at you
 That's on everything you say, it's factual
 Countin' blessings, gotta equal my gratitude
 Wake up, gettin' money, do what I gotta do
 Never switch up on the gang, that's constitute
 Tell a lie on the gang, that's treason
 Niggas lookin', feelin' different, switch for no reason
 Niggas, they be switchin' man, cookin' under seasoned
 They be like ""Tecca lookin' skinny, start eatin'""
 Nigga, I just hop up on the beat and then I eat it
 Shawty, she don't like me, she like ""Tecca, please conceit it""
 Baby, think you may be, 'cause I don't really need it
 Oh, you perfect, oh, now you nervous
 Me, you on this side, we versin'
 Tryna win, I'm determined
 Thought you was on my mind, I was certain
 Hit me up, baby, tell me, what's the verdict?
 You on my page, why you steady lurkin'?
 Baby, just back it up and work it
 Back it up and work it
 Baby, just back it up and work it
 Back it up and work it
 Baby, just back it up and work it, yeah
 Been hurt, can't hurt me
 Feelin' lonely, was feelin' deserted
 I don't wanna catch no feelin's
 Baby, back it up and work it
 Back it up and work it
 Back it up and work it
 Back it up and work it
 Baby, just back it up and work it
 As long as you love me
 I don't know how you can't trust me
 If you **** with the angels, you lucky
 Are you dumb? I'm thinkin' you must be
 Back it up and work it
 Back it up and work it
 Back it up and work it
 Baby, just back it up and work it
 As long as you love me
 I don't know how you can't trust me
 If you **** with the angels, you lucky
 Are you dumb? I'm thinkin' you must be, yeah
 Are you dumb? I'm thinkin' you must be, yeah
 Are you dumb? I'm thinkin' you must be, yeah
 Are you dumb? I'm thinkin' you must be, yeah
 Oh, you perfect, oh, now you nervous
 Me, you on this side, we versin'
 Tryna win, I'm determined
 Thought you was on my mind, I was certain
 Hit me up, baby, tell me, what's the verdict?
 You on my page, why you steady lurkin'?
 Baby, just back it up and work it

",Lil Tecca,8,Virgo World,1600358400000,Galactic Records/Lil Tecca,25.0,155924,25
16536433,Kingstep,https://music.163.com/song?id=16536433,"Get down get get get down

Cos' the bomb and the funk is about to get down

Get down get get get down

Get down

the bomb and the funk is about to get down

Get down get get get down

Cos' the bomb and the funk is about to get down
Up from the roof - 100% proved
B.O.Dubb - giving it nuff

Push and a shove - burning hot
You're brain starts to rattle and you're nerves get shocked
You get scared but it's just the take off
It's all funky like the odor in you're underarm
Loosen up cos' we're about to make your head nod
And all you freaks grab a hold of your nuts
Here we come the one's on the run
Came back for more cos' we just ain't done
It's the funk addictive like skunk
Gotta have some and put the rest to the trunk
We deliver the brand new formula
It won't be long till' everybody wants a
Piece of this you ask what it is
It's the way of the flow that throws away you missories

Yep yep with yep and a yep yep
U don't stop cos' we come with a kingstep
So make a room, make a room, make a room now
Cos' the bomb and the funk is about to get down
Get down get get get down
U don't stop cos' we come with a kingstep
So make a room, make a room, make a room now
Cos' the bomb and the funk is about to get down

Get down get get get down

Get down
Cos' the bomb and the funk is about to get down
Get down get get get down

Cos' the bomb and the funk is about to get down

You want action well that's what you get
It's a effect of direct approach that you cope even if ya ruffneck

The ingredients - hard funk dividends
Make you move even if you don't wanna dance
We bring the heat and cut you up open
There'll be no pretending I'll leave the mic smoking
Operation bigger than the bang-
The freestyler ***** with an other **** jam
You go damn - taught we couldn't hang.
Now here's how it goes I make you understand
These lyrics combined with spirit
Spread all around all the major cities
You can't avoid the new sound boy
It's right here like the real mc coy
Yep yep with yep and a yep yep
U don't stop cos' we come with a kingstep
So make a room, make a room, make a room now
Cos' the bomb and the funk is about to get down
Yep yep with yep and a yep yep
U don't stop cos' we come with a kingstep
So make a room, make a room, make a room now
Cos' the bomb and the funk is about to get down

Get down get get get down

Cos' the bomb and the funk is about to get down

Get down get get get down

get down

We renovate you're whole mind state
Our boogie is the bomb sure to stimulate
But be cautious take small doses
We don't want you to hyperventilate
The speakers kick the riddim and the riff
Right on point - no question if
You feel the shakes - transform aches
Ain't nothing wrong the whole place vibrates

Yep yep with yep and a yep yep
U don't stop cos' we come with a kingstep
So make a room, make a room, make a room now
Cos' the bomb and the funk is about to get down
Yep yep with yep and a yep yep
U don't stop cos' we come with a kingstep

So make a room, make a room, make a room now
Cos' the bomb and the funk is about to get down

Get down get get get down

Get down
Cos' the bomb and the funk is about to get down

Get down get get get down

Cos' the bomb and the funk is about to get down

",Bomfunk MC's,0,Burnin' Sneakers,1197820800000,Epidrome,80.0,212000,80
5041598,R.O.O.T.S,https://music.163.com/song?id=5041598,"I’m talking’ bout roots
I can’t hate where I’m from
Cause where I’m from made me （Cause where I’m from made me）
I came from the bottom of the slums
But now I got me...me
That’s because of my roots （Yeah, Yeah, Yeah, Yeeeaaahh）
I’m talking’ bout roots （Yeah, Yeah, Yeeeaaahh）
I’m talking bout roots
Hey I can’t be mad at what ya’ll meet ahead
I don’t regret my ghetto struggle due to my success
It ain’t that beautiful to write on overcoming stress
Top Ramen noodles thank pappy for the fact I was fed
Look at me now but all before hey Mr. Skid Row
The dirty south ain’t just a name the way I’ve been poor
The projects burnin’ white, I call it gizmo
Went from a gun to them cars in a Jigga video
Can’t find a meal to a mil, only God know it
No record deal to a deal, I work hard for it
Can I live to I’m livin’ like my Momma told it
Before you rip it, gotta sew it
Yeah
I’m talking’ bout roots
I can’t hate where I’m from
Cause where I’m from made me （Cause where I’m from made me）
I came from the bottom of the slums
But now I got me...me
That’s because of my roots （Yeah, Yeah, Yeah, Yeeeaaahh）
I’m talking’ bout roots （Yeah, Yeah, Yeeeaaahh）
I’m talking bout roots
Hey, still on my coupe but can’t take
Somebody had to be just to get away
My sister had to leave, I respect her stayin safe
Oh yea I had to grieve but I’m stronger to this day
Pain, I can’t ignore it, you might say I’m ignorant
I’m mistakin’ for courage, which victory so gorgeous
Make it through two Bush, I can make it through any forest
Hunger gave me the wish, but the bottom is so important
37 ave and 187 street, Miami （Karat city）, now I’m part of a legacy
I’m thankful for the hood, what is love without jealousy
There’s only five letters really help me
I’m talking’ bout roots
I can’t hate where I’m from
Cause where I’m from made me （Cause where I’m from made me）
I came from the bottom of the slums
But now I got me...me
That’s because of my roots （Yeah, Yeah, Yeah, Yeeeaaahh）
I’m talking’ bout roots （Yeah, Yeah, Yeeeaaahh）
I’m talking bout roots
Hey I know the seeds been planted
It’s damaging my soul but my dreams been granted
That triple life towards, much deeper than nurse planet
What could I want more than redoing I never planned it
Gets no lower than a grabbin’ on your feet
A man will stand for nothin’if he fall off with the feet
A baller and a hitter all in the street
If you look beneath the sand then we all need a crease
Roots before the branches, roots before mansions
Roots before your paper crazier than Marilyn Manson
Roots with your grandparents, roots under your canvas
Roots whether you black, white, or Spanish
I’m talking’ bout roots
I can’t hate where I’m from
Cause where I’m from made me （Cause where I’m from made me）
I came from the bottom of the slums
But now I got me...me
That’s because of my roots （Yeah, Yeah, Yeah, Yeeeaaahh）
I’m talking’ bout roots （Yeah, Yeah, Yeeeaaahh）
I’m talking bout roots

",Flo Rida,0,NBA 2K10 Soundtrack,1251907200007,2K SPORTS,95.0,225320,95
